time,v(1),i(V1),v(X0.q)
2.5412800e-01,1.9993273e+00,3.0206920e-07,9.5378763e-08
2.5422800e-01,1.9992943e+00,3.0223590e-07,9.5348547e-08
2.5432800e-01,1.9992606e+00,3.0240466e-07,9.5318315e-08
2.5442800e-01,1.9992260e+00,3.0257087e-07,9.5288067e-08
2.5452800e-01,1.9991906e+00,3.0273915e-07,9.5257801e-08
2.5462800e-01,1.9991545e+00,3.0290487e-07,9.5227519e-08
2.5472800e-01,1.9991176e+00,3.0307267e-07,9.5197220e-08
2.5482800e-01,1.9990798e+00,3.0323792e-07,9.5166904e-08
2.5492800e-01,1.9990413e+00,3.0340523e-07,9.5136572e-08
2.5502800e-01,1.9990020e+00,3.0357000e-07,9.5106224e-08
2.5512800e-01,1.9989620e+00,3.0373684e-07,9.5075858e-08
2.5522800e-01,1.9989211e+00,3.0390113e-07,9.5045476e-08
2.5532800e-01,1.9988794e+00,3.0406749e-07,9.5015078e-08
2.5542800e-01,1.9988370e+00,3.0423130e-07,9.4984663e-08
2.5552800e-01,1.9987937e+00,3.0439719e-07,9.4954231e-08
2.5562800e-01,1.9987497e+00,3.0456052e-07,9.4923784e-08
2.5572800e-01,1.9987049e+00,3.0472593e-07,9.4893319e-08
2.5582800e-01,1.9986592e+00,3.0488880e-07,9.4862839e-08
2.5592800e-01,1.9986128e+00,3.0505373e-07,9.4832341e-08
2.5602800e-01,1.9985657e+00,3.0521612e-07,9.4801828e-08
2.5612800e-01,1.9985177e+00,3.0538059e-07,9.4771298e-08
2.5622800e-01,1.9984689e+00,3.0554251e-07,9.4740752e-08
2.5632800e-01,1.9984194e+00,3.0570650e-07,9.4710189e-08
2.5642800e-01,1.9983690e+00,3.0586795e-07,9.4679611e-08
2.5652800e-01,1.9983179e+00,3.0603147e-07,9.4649016e-08
2.5662800e-01,1.9982659e+00,3.0619245e-07,9.4618405e-08
2.5672800e-01,1.9982132e+00,3.0635551e-07,9.4587777e-08
2.5682800e-01,1.9981597e+00,3.0651602e-07,9.4557134e-08
2.5692800e-01,1.9981054e+00,3.0667861e-07,9.4526474e-08
2.5702800e-01,1.9980504e+00,3.0683866e-07,9.4495798e-08
2.5712800e-01,1.9979945e+00,3.0700079e-07,9.4465106e-08
2.5722800e-01,1.9979378e+00,3.0716037e-07,9.4434398e-08
2.5732800e-01,1.9978804e+00,3.0732203e-07,9.4403674e-08
2.5742800e-01,1.9978222e+00,3.0748115e-07,9.4372934e-08
2.5752800e-01,1.9977631e+00,3.0764235e-07,9.4342178e-08
2.5762800e-01,1.9977033e+00,3.0780101e-07,9.4311405e-08
2.5772800e-01,1.9976427e+00,3.0796174e-07,9.4280617e-08
2.5782800e-01,1.9975813e+00,3.0811994e-07,9.4249813e-08
2.5792800e-01,1.9975192e+00,3.0828022e-07,9.4218993e-08
2.5802800e-01,1.9974562e+00,3.0843796e-07,9.4188157e-08
2.5812800e-01,1.9973924e+00,3.0859778e-07,9.4157305e-08
2.5822800e-01,1.9973279e+00,3.0875506e-07,9.4126438e-08
2.5832800e-01,1.9972626e+00,3.0891442e-07,9.4095554e-08
2.5842800e-01,1.9971965e+00,3.0907124e-07,9.4064655e-08
2.5852800e-01,1.9971295e+00,3.0923015e-07,9.4033740e-08
2.5862800e-01,1.9970619e+00,3.0938652e-07,9.4002809e-08
2.5872800e-01,1.9969934e+00,3.0954497e-07,9.3971863e-08
2.5882800e-01,1.9969241e+00,3.0970088e-07,9.3940900e-08
2.5892800e-01,1.9968540e+00,3.0985888e-07,9.3909922e-08
2.5902800e-01,1.9967832e+00,3.1001435e-07,9.3878929e-08
2.5912800e-01,1.9967115e+00,3.1017189e-07,9.3847919e-08
2.5922800e-01,1.9966391e+00,3.1032690e-07,9.3816894e-08
2.5932800e-01,1.9965659e+00,3.1048400e-07,9.3785854e-08
2.5942800e-01,1.9964919e+00,3.1063856e-07,9.3754798e-08
2.5952800e-01,1.9964171e+00,3.1079521e-07,9.3723726e-08
2.5962800e-01,1.9963415e+00,3.1094932e-07,9.3692639e-08
2.5972800e-01,1.9962652e+00,3.1110552e-07,9.3661536e-08
2.5982800e-01,1.9961880e+00,3.1125918e-07,9.3630418e-08
2.5992800e-01,1.9961101e+00,3.1141494e-07,9.3599284e-08
2.6002800e-01,1.9960313e+00,3.1156816e-07,9.3568135e-08
2.6012800e-01,1.9959518e+00,3.1172346e-07,9.3536970e-08
2.6022800e-01,1.9958715e+00,3.1187624e-07,9.3505790e-08
2.6032800e-01,1.9957904e+00,3.1203110e-07,9.3474595e-08
2.6042800e-01,1.9957085e+00,3.1218343e-07,9.3443384e-08
2.6052800e-01,1.9956259e+00,3.1233785e-07,9.3412158e-08
2.6062800e-01,1.9955424e+00,3.1248974e-07,9.3380917e-08
2.6072800e-01,1.9954581e+00,3.1264372e-07,9.3349660e-08
2.6082800e-01,1.9953731e+00,3.1279517e-07,9.3318388e-08
2.6092800e-01,1.9952873e+00,3.1294871e-07,9.3287101e-08
2.6102800e-01,1.9952007e+00,3.1309971e-07,9.3255799e-08
2.6112800e-01,1.9951133e+00,3.1325281e-07,9.3224481e-08
2.6122800e-01,1.9950251e+00,3.1340338e-07,9.3193148e-08
2.6132800e-01,1.9949361e+00,3.1355605e-07,9.3161800e-08
2.6142800e-01,1.9948464e+00,3.1370618e-07,9.3130437e-08
2.6152800e-01,1.9947558e+00,3.1385840e-07,9.3099059e-08
2.6162800e-01,1.9946645e+00,3.1400810e-07,9.3067666e-08
2.6172800e-01,1.9945724e+00,3.1415989e-07,9.3036257e-08
2.6182800e-01,1.9944794e+00,3.1430916e-07,9.3004834e-08
2.6192800e-01,1.9943858e+00,3.1446051e-07,9.2973395e-08
2.6202800e-01,1.9942913e+00,3.1460934e-07,9.2941942e-08
2.6212800e-01,1.9941960e+00,3.1476027e-07,9.2910473e-08
2.6222800e-01,1.9940999e+00,3.1490867e-07,9.2878990e-08
2.6232800e-01,1.9940031e+00,3.1505916e-07,9.2847491e-08
2.6242800e-01,1.9939055e+00,3.1520713e-07,9.2815978e-08
2.6252800e-01,1.9938070e+00,3.1535719e-07,9.2784450e-08
2.6262800e-01,1.9937078e+00,3.1550473e-07,9.2752907e-08
2.6272800e-01,1.9936078e+00,3.1565436e-07,9.2721349e-08
2.6282800e-01,1.9935070e+00,3.1580147e-07,9.2689776e-08
2.6292800e-01,1.9934055e+00,3.1595068e-07,9.2658188e-08
2.6302800e-01,1.9933031e+00,3.1609736e-07,9.2626586e-08
2.6312800e-01,1.9932000e+00,3.1624614e-07,9.2594969e-08
2.6322800e-01,1.9930960e+00,3.1639240e-07,9.2563337e-08
2.6332800e-01,1.9929913e+00,3.1654076e-07,9.2531690e-08
2.6342800e-01,1.9928858e+00,3.1668659e-07,9.2500029e-08
2.6352800e-01,1.9927795e+00,3.1683452e-07,9.2468353e-08
2.6362800e-01,1.9926725e+00,3.1697993e-07,9.2436662e-08
2.6372800e-01,1.9925646e+00,3.1712744e-07,9.2404957e-08
2.6382800e-01,1.9924559e+00,3.1727243e-07,9.2373237e-08
2.6392800e-01,1.9923465e+00,3.1741952e-07,9.2341502e-08
2.6402800e-01,1.9922363e+00,3.1756408e-07,9.2309753e-08
2.6412800e-01,1.9921253e+00,3.1771075e-07,9.2277989e-08
2.6422800e-01,1.9920135e+00,3.1785490e-07,9.2246211e-08
2.6432800e-01,1.9919009e+00,3.1800115e-07,9.2214418e-08
2.6442800e-01,1.9917875e+00,3.1814488e-07,9.2182611e-08
2.6452800e-01,1.9916734e+00,3.1829071e-07,9.2150789e-08
2.6462800e-01,1.9915584e+00,3.1843402e-07,9.2118953e-08
2.6472800e-01,1.9914427e+00,3.1857944e-07,9.2087102e-08
2.6482800e-01,1.9913262e+00,3.1872234e-07,9.2055237e-08
2.6492800e-01,1.9912089e+00,3.1886734e-07,9.2023358e-08
2.6502800e-01,1.9910908e+00,3.1900982e-07,9.1991464e-08
2.6512800e-01,1.9909719e+00,3.1915440e-07,9.1959556e-08
2.6522800e-01,1.9908523e+00,3.1929647e-07,9.1927633e-08
2.6532800e-01,1.9907318e+00,3.1944065e-07,9.1895696e-08
2.6542800e-01,1.9906106e+00,3.1958231e-07,9.1863745e-08
2.6552800e-01,1.9904886e+00,3.1972607e-07,9.1831780e-08
2.6562800e-01,1.9903658e+00,3.1986731e-07,9.1799800e-08
2.6572800e-01,1.9902422e+00,3.2001066e-07,9.1767806e-08
2.6582800e-01,1.9901178e+00,3.2015150e-07,9.1735798e-08
2.6592800e-01,1.9899926e+00,3.2029444e-07,9.1703776e-08
2.6602800e-01,1.9898667e+00,3.2043487e-07,9.1671739e-08
2.6612800e-01,1.9897400e+00,3.2057741e-07,9.1639689e-08
2.6622800e-01,1.9896124e+00,3.2071743e-07,9.1607624e-08
2.6632800e-01,1.9894841e+00,3.2085956e-07,9.1575545e-08
2.6642800e-01,1.9893551e+00,3.2099917e-07,9.1543452e-08
2.6652800e-01,1.9892252e+00,3.2114089e-07,9.1511345e-08
2.6662800e-01,1.9890945e+00,3.2128011e-07,9.1479224e-08
2.6672800e-01,1.9889631e+00,3.2142142e-07,9.1447089e-08
2.6682800e-01,1.9888309e+00,3.2156023e-07,9.1414940e-08
2.6692800e-01,1.9886978e+00,3.2170114e-07,9.1382777e-08
2.6702800e-01,1.9885640e+00,3.2183955e-07,9.1350600e-08
2.6712800e-01,1.9884295e+00,3.2198006e-07,9.1318409e-08
2.6722800e-01,1.9882941e+00,3.2211807e-07,9.1286204e-08
2.6732800e-01,1.9881579e+00,3.2225818e-07,9.1253985e-08
2.6742800e-01,1.9880210e+00,3.2239578e-07,9.1221752e-08
2.6752800e-01,1.9878833e+00,3.2253549e-07,9.1189506e-08
2.6762800e-01,1.9877448e+00,3.2267270e-07,9.1157245e-08
2.6772800e-01,1.9876055e+00,3.2281201e-07,9.1124971e-08
2.6782800e-01,1.9874654e+00,3.2294882e-07,9.1092683e-08
2.6792800e-01,1.9873245e+00,3.2308774e-07,9.1060381e-08
2.6802800e-01,1.9871829e+00,3.2322415e-07,9.1028066e-08
2.6812800e-01,1.9870404e+00,3.2336267e-07,9.0995736e-08
2.6822800e-01,1.9868972e+00,3.2349868e-07,9.0963393e-08
2.6832800e-01,1.9867532e+00,3.2363681e-07,9.0931036e-08
2.6842800e-01,1.9866084e+00,3.2377243e-07,9.0898666e-08
2.6852800e-01,1.9864629e+00,3.2391016e-07,9.0866282e-08
2.6862800e-01,1.9863165e+00,3.2404539e-07,9.0833884e-08
2.6872800e-01,1.9861694e+00,3.2418273e-07,9.0801473e-08
2.6882800e-01,1.9860215e+00,3.2431756e-07,9.0769048e-08
2.6892800e-01,1.9858728e+00,3.2445451e-07,9.0736609e-08
2.6902800e-01,1.9857233e+00,3.2458896e-07,9.0704157e-08
2.6912800e-01,1.9855730e+00,3.2472552e-07,9.0671691e-08
2.6922800e-01,1.9854219e+00,3.2485957e-07,9.0639212e-08
2.6932800e-01,1.9852701e+00,3.2499574e-07,9.0606719e-08
2.6942800e-01,1.9851175e+00,3.2512941e-07,9.0574213e-08
2.6952800e-01,1.9849641e+00,3.2526519e-07,9.0541693e-08
2.6962800e-01,1.9848099e+00,3.2539847e-07,9.0509160e-08
2.6972800e-01,1.9846549e+00,3.2553386e-07,9.0476613e-08
2.6982800e-01,1.9844991e+00,3.2566676e-07,9.0444053e-08
2.6992800e-01,1.9843426e+00,3.2580177e-07,9.0411480e-08
2.7002800e-01,1.9841853e+00,3.2593427e-07,9.0378893e-08
2.7012800e-01,1.9840272e+00,3.2606890e-07,9.0346293e-08
2.7022800e-01,1.9838683e+00,3.2620102e-07,9.0313679e-08
2.7032800e-01,1.9837086e+00,3.2633527e-07,9.0281053e-08
2.7042800e-01,1.9835481e+00,3.2646701e-07,9.0248412e-08
2.7052800e-01,1.9833869e+00,3.2660087e-07,9.0215759e-08
2.7062800e-01,1.9832249e+00,3.2673223e-07,9.0183092e-08
2.7072800e-01,1.9830621e+00,3.2686571e-07,9.0150413e-08
2.7082800e-01,1.9828985e+00,3.2699668e-07,9.0117719e-08
2.7092800e-01,1.9827341e+00,3.2712978e-07,9.0085013e-08
2.7102800e-01,1.9825689e+00,3.2726038e-07,9.0052294e-08
2.7112800e-01,1.9824030e+00,3.2739310e-07,9.0019561e-08
2.7122800e-01,1.9822363e+00,3.2752333e-07,8.9986815e-08
2.7132800e-01,1.9820688e+00,3.2765567e-07,8.9954056e-08
2.7142800e-01,1.9819005e+00,3.2778551e-07,8.9921284e-08
2.7152800e-01,1.9817314e+00,3.2791748e-07,8.9888499e-08
2.7162800e-01,1.9815616e+00,3.2804695e-07,8.9855701e-08
2.7172800e-01,1.9813909e+00,3.2817854e-07,8.9822889e-08
2.7182800e-01,1.9812195e+00,3.2830763e-07,8.9790065e-08
2.7192800e-01,1.9810473e+00,3.2843885e-07,8.9757228e-08
2.7202800e-01,1.9808743e+00,3.2856757e-07,8.9724377e-08
2.7212800e-01,1.9807006e+00,3.2869841e-07,8.9691514e-08
2.7222800e-01,1.9805260e+00,3.2882676e-07,8.9658638e-08
2.7232800e-01,1.9803507e+00,3.2895723e-07,8.9625749e-08
2.7242800e-01,1.9801746e+00,3.2908521e-07,8.9592847e-08
2.7252800e-01,1.9799977e+00,3.2921531e-07,8.9559932e-08
2.7262800e-01,1.9798200e+00,3.2934291e-07,8.9527004e-08
2.7272800e-01,1.9796416e+00,3.2947264e-07,8.9494063e-08
2.7282800e-01,1.9794623e+00,3.2959988e-07,8.9461109e-08
2.7292800e-01,1.9792823e+00,3.2972924e-07,8.9428143e-08
2.7302800e-01,1.9791015e+00,3.2985611e-07,8.9395164e-08
2.7312800e-01,1.9789200e+00,3.2998510e-07,8.9362171e-08
2.7322800e-01,1.9787376e+00,3.3011160e-07,8.9329167e-08
2.7332800e-01,1.9785545e+00,3.3024023e-07,8.9296149e-08
2.7342800e-01,1.9783705e+00,3.3036636e-07,8.9263119e-08
2.7352800e-01,1.9781858e+00,3.3049463e-07,8.9230076e-08
2.7362800e-01,1.9780003e+00,3.3062040e-07,8.9197020e-08
2.7372800e-01,1.9778141e+00,3.3074829e-07,8.9163951e-08
2.7382800e-01,1.9776270e+00,3.3087370e-07,8.9130870e-08
2.7392800e-01,1.9774392e+00,3.3100123e-07,8.9097777e-08
2.7402800e-01,1.9772506e+00,3.3112628e-07,8.9064670e-08
2.7412800e-01,1.9770612e+00,3.3125345e-07,8.9031551e-08
2.7422800e-01,1.9768710e+00,3.3137813e-07,8.8998420e-08
2.7432800e-01,1.9766801e+00,3.3150494e-07,8.8965276e-08
2.7442800e-01,1.9764884e+00,3.3162926e-07,8.8932119e-08
2.7452800e-01,1.9762959e+00,3.3175571e-07,8.8898950e-08
2.7462800e-01,1.9761026e+00,3.3187968e-07,8.8865768e-08
2.7472800e-01,1.9759085e+00,3.3200577e-07,8.8832574e-08
2.7482800e-01,1.9757136e+00,3.3212937e-07,8.8799367e-08
2.7492800e-01,1.9755180e+00,3.3225510e-07,8.8766148e-08
2.7502800e-01,1.9753216e+00,3.3237835e-07,8.8732916e-08
2.7512800e-01,1.9751244e+00,3.3250373e-07,8.8699672e-08
2.7522800e-01,1.9749264e+00,3.3262662e-07,8.8666415e-08
2.7532800e-01,1.9747277e+00,3.3275164e-07,8.8633146e-08
2.7542800e-01,1.9745282e+00,3.3287417e-07,8.8599865e-08
2.7552800e-01,1.9743279e+00,3.3299884e-07,8.8566571e-08
2.7562800e-01,1.9741268e+00,3.3312102e-07,8.8533265e-08
2.7572800e-01,1.9739249e+00,3.3324533e-07,8.8499947e-08
2.7582800e-01,1.9737223e+00,3.3336716e-07,8.8466616e-08
2.7592800e-01,1.9735188e+00,3.3349112e-07,8.8433274e-08
2.7602800e-01,1.9733146e+00,3.3361259e-07,8.8399918e-08
2.7612800e-01,1.9731096e+00,3.3373620e-07,8.8366551e-08
2.7622800e-01,1.9729039e+00,3.3385732e-07,8.8333171e-08
2.7632800e-01,1.9726973e+00,3.3398058e-07,8.8299779e-08
2.7642800e-01,1.9724900e+00,3.3410136e-07,8.8266375e-08
2.7652800e-01,1.9722819e+00,3.3422426e-07,8.8232959e-08
2.7662800e-01,1.9720730e+00,3.3434469e-07,8.8199531e-08
2.7672800e-01,1.9718634e+00,3.3446725e-07,8.8166090e-08
2.7682800e-01,1.9716530e+00,3.3458733e-07,8.8132637e-08
2.7692800e-01,1.9714417e+00,3.3470954e-07,8.8099172e-08
2.7702800e-01,1.9712298e+00,3.3482927e-07,8.8065695e-08
2.7712800e-01,1.9710170e+00,3.3495114e-07,8.8032206e-08
2.7722800e-01,1.9708034e+00,3.3507052e-07,8.7998705e-08
2.7732800e-01,1.9705891e+00,3.3519204e-07,8.7965192e-08
2.7742800e-01,1.9703740e+00,3.3531108e-07,8.7931667e-08
2.7752800e-01,1.9701581e+00,3.3543226e-07,8.7898130e-08
2.7762800e-01,1.9699415e+00,3.3555095e-07,8.7864581e-08
2.7772800e-01,1.9697240e+00,3.3567179e-07,8.7831020e-08
2.7782800e-01,1.9695058e+00,3.3579014e-07,8.7797446e-08
2.7792800e-01,1.9692868e+00,3.3591063e-07,8.7763861e-08
2.7802800e-01,1.9690671e+00,3.3602864e-07,8.7730264e-08
2.7812800e-01,1.9688465e+00,3.3614879e-07,8.7696656e-08
2.7822800e-01,1.9686252e+00,3.3626646e-07,8.7663035e-08
2.7832800e-01,1.9684031e+00,3.3638627e-07,8.7629402e-08
2.7842800e-01,1.9681802e+00,3.3650360e-07,8.7595758e-08
2.7852800e-01,1.9679565e+00,3.3662307e-07,8.7562101e-08
2.7862800e-01,1.9677321e+00,3.3674007e-07,8.7528433e-08
2.7872800e-01,1.9675069e+00,3.3685920e-07,8.7494753e-08
2.7882800e-01,1.9672809e+00,3.3697585e-07,8.7461062e-08
2.7892800e-01,1.9670542e+00,3.3709465e-07,8.7427358e-08
2.7902800e-01,1.9668266e+00,3.3721097e-07,8.7393643e-08
2.7912800e-01,1.9665983e+00,3.3732943e-07,8.7359916e-08
2.7922800e-01,1.9663692e+00,3.3744541e-07,8.7326177e-08
2.7932800e-01,1.9661393e+00,3.3756353e-07,8.7292426e-08
2.7942800e-01,1.9659087e+00,3.3767918e-07,8.7258664e-08
2.7952800e-01,1.9656773e+00,3.3779697e-07,8.7224891e-08
2.7962800e-01,1.9654451e+00,3.3791229e-07,8.7191105e-08
2.7972800e-01,1.9652121e+00,3.3802974e-07,8.7157308e-08
2.7982800e-01,1.9649784e+00,3.3814473e-07,8.7123499e-08
2.7992800e-01,1.9647438e+00,3.3826185e-07,8.7089679e-08
2.8002800e-01,1.9645085e+00,3.3837650e-07,8.7055847e-08
2.8012800e-01,1.9642725e+00,3.3849330e-07,8.7022004e-08
2.8022800e-01,1.9640356e+00,3.3860762e-07,8.6988148e-08
2.8032800e-01,1.9637980e+00,3.3872408e-07,8.6954282e-08
2.8042800e-01,1.9635596e+00,3.3883807e-07,8.6920404e-08
2.8052800e-01,1.9633204e+00,3.3895420e-07,8.6886514e-08
2.8062800e-01,1.9630805e+00,3.3906787e-07,8.6852613e-08
2.8072800e-01,1.9628397e+00,3.3918367e-07,8.6818700e-08
2.8082800e-01,1.9625982e+00,3.3929701e-07,8.6784776e-08
2.8092800e-01,1.9623560e+00,3.3941249e-07,8.6750841e-08
2.8102800e-01,1.9621129e+00,3.3952549e-07,8.6716894e-08
2.8112800e-01,1.9618691e+00,3.3964065e-07,8.6682936e-08
2.8122800e-01,1.9616245e+00,3.3975333e-07,8.6648966e-08
2.8132800e-01,1.9613791e+00,3.3986816e-07,8.6614985e-08
2.8142800e-01,1.9611330e+00,3.3998051e-07,8.6580993e-08
2.8152800e-01,1.9608860e+00,3.4009502e-07,8.6546989e-08
2.8162800e-01,1.9606383e+00,3.4020705e-07,8.6512974e-08
2.8172800e-01,1.9603899e+00,3.4032123e-07,8.6478947e-08
2.8182800e-01,1.9601406e+00,3.4043294e-07,8.6444910e-08
2.8192800e-01,1.9598906e+00,3.4054680e-07,8.6410861e-08
2.8202800e-01,1.9596398e+00,3.4065819e-07,8.6376800e-08
2.8212800e-01,1.9593882e+00,3.4077172e-07,8.6342729e-08
2.8222800e-01,1.9591359e+00,3.4088279e-07,8.6308646e-08
2.8232800e-01,1.9588828e+00,3.4099601e-07,8.6274552e-08
2.8242800e-01,1.9586289e+00,3.4110676e-07,8.6240447e-08
2.8252800e-01,1.9583742e+00,3.4121965e-07,8.6206331e-08
2.8262800e-01,1.9581188e+00,3.4133008e-07,8.6172203e-08
2.8272800e-01,1.9578626e+00,3.4144266e-07,8.6138065e-08
2.8282800e-01,1.9576056e+00,3.4155277e-07,8.6103915e-08
2.8292800e-01,1.9573479e+00,3.4166504e-07,8.6069754e-08
2.8302800e-01,1.9570893e+00,3.4177483e-07,8.6035582e-08
2.8312800e-01,1.9568300e+00,3.4188677e-07,8.6001399e-08
2.8322800e-01,1.9565700e+00,3.4199625e-07,8.5967205e-08
2.8332800e-01,1.9563091e+00,3.4210788e-07,8.5932999e-08
2.8342800e-01,1.9560475e+00,3.4221705e-07,8.5898783e-08
2.8352800e-01,1.9557851e+00,3.4232836e-07,8.5864556e-08
2.8362800e-01,1.9555220e+00,3.4243721e-07,8.5830318e-08
2.8372800e-01,1.9552580e+00,3.4254821e-07,8.5796068e-08
2.8382800e-01,1.9549933e+00,3.4265675e-07,8.5761808e-08
2.8392800e-01,1.9547279e+00,3.4276744e-07,8.5727537e-08
2.8402800e-01,1.9544616e+00,3.4287566e-07,8.5693255e-08
2.8412800e-01,1.9541946e+00,3.4298604e-07,8.5658962e-08
2.8422800e-01,1.9539268e+00,3.4309395e-07,8.5624658e-08
2.8432800e-01,1.9536583e+00,3.4320401e-07,8.5590343e-08
2.8442800e-01,1.9533889e+00,3.4331162e-07,8.5556017e-08
2.8452800e-01,1.9531188e+00,3.4342137e-07,8.5521680e-08
2.8462800e-01,1.9528479e+00,3.4352867e-07,8.5487333e-08
2.8472800e-01,1.9525763e+00,3.4363811e-07,8.5452975e-08
2.8482800e-01,1.9523039e+00,3.4374510e-07,8.5418605e-08
2.8492800e-01,1.9520307e+00,3.4385424e-07,8.5384225e-08
2.8502800e-01,1.9517567e+00,3.4396091e-07,8.5349835e-08
2.8512800e-01,1.9514820e+00,3.4406975e-07,8.5315433e-08
2.8522800e-01,1.9512065e+00,3.4417612e-07,8.5281021e-08
2.8532800e-01,1.9509302e+00,3.4428464e-07,8.5246598e-08
2.8542800e-01,1.9506532e+00,3.4439071e-07,8.5212164e-08
2.8552800e-01,1.9503754e+00,3.4449893e-07,8.5177720e-08
2.8562800e-01,1.9500968e+00,3.4460469e-07,8.5143264e-08
2.8572800e-01,1.9498175e+00,3.4471260e-07,8.5108799e-08
2.8582800e-01,1.9495373e+00,3.4481806e-07,8.5074322e-08
2.8592800e-01,1.9492565e+00,3.4492567e-07,8.5039835e-08
2.8602800e-01,1.9489748e+00,3.4503082e-07,8.5005337e-08
2.8612800e-01,1.9486924e+00,3.4513814e-07,8.4970829e-08
2.8622800e-01,1.9484092e+00,3.4524299e-07,8.4936309e-08
2.8632800e-01,1.9481252e+00,3.4535000e-07,8.4901780e-08
2.8642800e-01,1.9478405e+00,3.4545455e-07,8.4867240e-08
2.8652800e-01,1.9475550e+00,3.4556125e-07,8.4832689e-08
2.8662800e-01,1.9472687e+00,3.4566550e-07,8.4798127e-08
2.8672800e-01,1.9469817e+00,3.4577191e-07,8.4763556e-08
2.8682800e-01,1.9466939e+00,3.4587586e-07,8.4728973e-08
2.8692800e-01,1.9464053e+00,3.4598197e-07,8.4694380e-08
2.8702800e-01,1.9461159e+00,3.4608562e-07,8.4659777e-08
2.8712800e-01,1.9458258e+00,3.4619144e-07,8.4625163e-08
2.8722800e-01,1.9455349e+00,3.4629479e-07,8.4590539e-08
2.8732800e-01,1.9452433e+00,3.4640031e-07,8.4555904e-08
2.8742800e-01,1.9449509e+00,3.4650336e-07,8.4521259e-08
2.8752800e-01,1.9446577e+00,3.4660858e-07,8.4486603e-08
2.8762800e-01,1.9443637e+00,3.4671134e-07,8.4451937e-08
2.8772800e-01,1.9440690e+00,3.4681627e-07,8.4417261e-08
2.8782800e-01,1.9437735e+00,3.4691873e-07,8.4382574e-08
2.8792800e-01,1.9434772e+00,3.4702336e-07,8.4347877e-08
2.8802800e-01,1.9431802e+00,3.4712554e-07,8.4313170e-08
2.8812800e-01,1.9428824e+00,3.4722987e-07,8.4278452e-08
2.8822800e-01,1.9425839e+00,3.4733175e-07,8.4243724e-08
2.8832800e-01,1.9422845e+00,3.4743580e-07,8.4208985e-08
2.8842800e-01,1.9419845e+00,3.4753738e-07,8.4174237e-08
2.8852800e-01,1.9416836e+00,3.4764114e-07,8.4139478e-08
2.8862800e-01,1.9413820e+00,3.4774243e-07,8.4104709e-08
2.8872800e-01,1.9410796e+00,3.4784589e-07,8.4069929e-08
2.8882800e-01,1.9407764e+00,3.4794690e-07,8.4035140e-08
2.8892800e-01,1.9404725e+00,3.4805007e-07,8.4000340e-08
2.8902800e-01,1.9401678e+00,3.4815079e-07,8.3965530e-08
2.8912800e-01,1.9398623e+00,3.4825367e-07,8.3930709e-08
2.8922800e-01,1.9395561e+00,3.4835410e-07,8.3895879e-08
2.8932800e-01,1.9392491e+00,3.4845669e-07,8.3861038e-08
2.8942800e-01,1.9389414e+00,3.4855683e-07,8.3826188e-08
2.8952800e-01,1.9386329e+00,3.4865914e-07,8.3791327e-08
2.8962800e-01,1.9383236e+00,3.4875899e-07,8.3756456e-08
2.8972800e-01,1.9380135e+00,3.4886101e-07,8.3721575e-08
2.8982800e-01,1.9377027e+00,3.4896058e-07,8.3686684e-08
2.8992800e-01,1.9373911e+00,3.4906231e-07,8.3651783e-08
2.9002800e-01,1.9370788e+00,3.4916159e-07,8.3616872e-08
2.9012800e-01,1.9367657e+00,3.4926304e-07,8.3581950e-08
2.9022800e-01,1.9364518e+00,3.4936204e-07,8.3547019e-08
2.9032800e-01,1.9361372e+00,3.4946321e-07,8.3512078e-08
2.9042800e-01,1.9358218e+00,3.4956192e-07,8.3477127e-08
2.9052800e-01,1.9355056e+00,3.4966281e-07,8.3442165e-08
2.9062800e-01,1.9351887e+00,3.4976124e-07,8.3407194e-08
2.9072800e-01,1.9348710e+00,3.4986184e-07,8.3372213e-08
2.9082800e-01,1.9345525e+00,3.4995999e-07,8.3337222e-08
2.9092800e-01,1.9342333e+00,3.5006031e-07,8.3302221e-08
2.9102800e-01,1.9339133e+00,3.5015818e-07,8.3267210e-08
2.9112800e-01,1.9335926e+00,3.5025822e-07,8.3232189e-08
2.9122800e-01,1.9332710e+00,3.5035581e-07,8.3197159e-08
2.9132800e-01,1.9329488e+00,3.5045556e-07,8.3162118e-08
2.9142800e-01,1.9326257e+00,3.5055288e-07,8.3127068e-08
2.9152800e-01,1.9323019e+00,3.5065236e-07,8.3092007e-08
2.9162800e-01,1.9319774e+00,3.5074939e-07,8.3056937e-08
2.9172800e-01,1.9316520e+00,3.5084859e-07,8.3021857e-08
2.9182800e-01,1.9313259e+00,3.5094534e-07,8.2986768e-08
2.9192800e-01,1.9309991e+00,3.5104427e-07,8.2951668e-08
2.9202800e-01,1.9306715e+00,3.5114075e-07,8.2916559e-08
2.9212800e-01,1.9303431e+00,3.5123940e-07,8.2881440e-08
2.9222800e-01,1.9300140e+00,3.5133560e-07,8.2846311e-08
2.9232800e-01,1.9296840e+00,3.5143397e-07,8.2811173e-08
2.9242800e-01,1.9293534e+00,3.5152990e-07,8.2776024e-08
2.9252800e-01,1.9290220e+00,3.5162800e-07,8.2740867e-08
2.9262800e-01,1.9286898e+00,3.5172365e-07,8.2705699e-08
2.9272800e-01,1.9283568e+00,3.5182148e-07,8.2670522e-08
2.9282800e-01,1.9280231e+00,3.5191686e-07,8.2635335e-08
