time,v(i1),v(X0.Q),v(X0.x)
8.2815500e-06,7.7103285e-01,7.7116254e-11,1.0001682e-10
8.2915500e-06,7.6698688e-01,7.6711589e-11,1.0001682e-10
8.3015500e-06,7.6293333e-01,7.6306166e-11,1.0001682e-10
8.3115500e-06,7.5887225e-01,7.5899990e-11,1.0001682e-10
8.3215500e-06,7.5480369e-01,7.5493065e-11,1.0001682e-10
8.3315500e-06,7.5072767e-01,7.5085394e-11,1.0001682e-10
8.3415500e-06,7.4664424e-01,7.4676983e-11,1.0001682e-10
8.3515500e-06,7.4255345e-01,7.4267835e-11,1.0001682e-10
8.3615500e-06,7.3845532e-01,7.3857954e-11,1.0001682e-10
8.3715500e-06,7.3434991e-01,7.3447343e-11,1.0001682e-10
8.3815500e-06,7.3023725e-01,7.3036008e-11,1.0001682e-10
8.3915500e-06,7.2611739e-01,7.2623952e-11,1.0001682e-10
8.4015500e-06,7.2199035e-01,7.2211179e-11,1.0001682e-10
8.4115500e-06,7.1785619e-01,7.1797694e-11,1.0001682e-10
8.4215500e-06,7.1371495e-01,7.1383500e-11,1.0001682e-10
8.4315500e-06,7.0956666e-01,7.0968601e-11,1.0001682e-10
8.4415500e-06,7.0541137e-01,7.0553002e-11,1.0001682e-10
8.4515500e-06,7.0124912e-01,7.0136707e-11,1.0001682e-10
8.4615500e-06,6.9707994e-01,6.9719719e-11,1.0001682e-10
8.4715500e-06,6.9290389e-01,6.9302044e-11,1.0001682e-10
8.4815500e-06,6.8872100e-01,6.8883684e-11,1.0001682e-10
8.4915500e-06,6.8453131e-01,6.8464645e-11,1.0001682e-10
8.5015500e-06,6.8033486e-01,6.8044929e-11,1.0001682e-10
8.5115500e-06,6.7613170e-01,6.7624543e-11,1.0001682e-10
8.5215500e-06,6.7192186e-01,6.7203488e-11,1.0001682e-10
8.5315500e-06,6.6770540e-01,6.6781771e-11,1.0001682e-10
8.5415500e-06,6.6348234e-01,6.6359394e-11,1.0001682e-10
8.5515500e-06,6.5925274e-01,6.5936363e-11,1.0001682e-10
8.5615500e-06,6.5501663e-01,6.5512680e-11,1.0001682e-10
8.5715500e-06,6.5077405e-01,6.5088352e-11,1.0001682e-10
8.5815500e-06,6.4652505e-01,6.4663380e-11,1.0001682e-10
8.5915500e-06,6.4226968e-01,6.4237771e-11,1.0001682e-10
8.6015500e-06,6.3800796e-01,6.3811527e-11,1.0001682e-10
8.6115500e-06,6.3373994e-01,6.3384654e-11,1.0001682e-10
8.6215500e-06,6.2946567e-01,6.2957155e-11,1.0001682e-10
8.6315500e-06,6.2518519e-01,6.2529035e-11,1.0001682e-10
8.6415500e-06,6.2089854e-01,6.2100297e-11,1.0001682e-10
8.6515500e-06,6.1660576e-01,6.1670947e-11,1.0001682e-10
8.6615500e-06,6.1230689e-01,6.1240988e-11,1.0001682e-10
8.6715500e-06,6.0800198e-01,6.0810425e-11,1.0001682e-10
8.6815500e-06,6.0369107e-01,6.0379261e-11,1.0001682e-10
8.6915500e-06,5.9937420e-01,5.9947502e-11,1.0001682e-10
8.7015500e-06,5.9505142e-01,5.9515151e-11,1.0001682e-10
8.7115500e-06,5.9072276e-01,5.9082212e-11,1.0001682e-10
8.7215500e-06,5.8638827e-01,5.8648691e-11,1.0001682e-10
8.7315500e-06,5.8204800e-01,5.8214590e-11,1.0001682e-10
8.7415500e-06,5.7770198e-01,5.7779915e-11,1.0001682e-10
8.7515500e-06,5.7335026e-01,5.7344670e-11,1.0001682e-10
8.7615500e-06,5.6899288e-01,5.6908859e-11,1.0001682e-10
8.7715500e-06,5.6462989e-01,5.6472486e-11,1.0001682e-10
8.7815500e-06,5.6026132e-01,5.6035555e-11,1.0001682e-10
8.7915500e-06,5.5588722e-01,5.5598072e-11,1.0001682e-10
8.8015500e-06,5.5150764e-01,5.5160040e-11,1.0001682e-10
8.8115500e-06,5.4712261e-01,5.4721464e-11,1.0001682e-10
8.8215500e-06,5.4273218e-01,5.4282347e-11,1.0001682e-10
8.8315500e-06,5.3833640e-01,5.3842695e-11,1.0001682e-10
8.8415500e-06,5.3393530e-01,5.3402511e-11,1.0001682e-10
8.8515500e-06,5.2952894e-01,5.2961800e-11,1.0001682e-10
8.8615500e-06,5.2511734e-01,5.2520567e-11,1.0001682e-10
8.8715500e-06,5.2070057e-01,5.2078815e-11,1.0001682e-10
8.8815500e-06,5.1627865e-01,5.1636549e-11,1.0001682e-10
8.8915500e-06,5.1185164e-01,5.1193774e-11,1.0001682e-10
8.9015500e-06,5.0741958e-01,5.0750493e-11,1.0001682e-10
8.9115500e-06,5.0298251e-01,5.0306712e-11,1.0001682e-10
8.9215500e-06,4.9854048e-01,4.9862433e-11,1.0001682e-10
8.9315500e-06,4.9409352e-01,4.9417663e-11,1.0001682e-10
8.9415500e-06,4.8964169e-01,4.8972405e-11,1.0001682e-10
8.9515500e-06,4.8518503e-01,4.8526664e-11,1.0001682e-10
8.9615500e-06,4.8072358e-01,4.8080444e-11,1.0001682e-10
8.9715500e-06,4.7625738e-01,4.7633749e-11,1.0001682e-10
8.9815500e-06,4.7178648e-01,4.7186584e-11,1.0001682e-10
8.9915500e-06,4.6731093e-01,4.6738953e-11,1.0001682e-10
9.0015500e-06,4.6283077e-01,4.6290862e-11,1.0001682e-10
9.0115500e-06,4.5834603e-01,4.5842313e-11,1.0001682e-10
9.0215500e-06,4.5385678e-01,4.5393312e-11,1.0001682e-10
9.0315500e-06,4.4936304e-01,4.4943862e-11,1.0001682e-10
9.0415500e-06,4.4486487e-01,4.4493969e-11,1.0001682e-10
9.0515500e-06,4.4036230e-01,4.4043638e-11,1.0001682e-10
9.0615500e-06,4.3585540e-01,4.3592871e-11,1.0001682e-10
9.0715500e-06,4.3134419e-01,4.3141674e-11,1.0001682e-10
9.0815500e-06,4.2682872e-01,4.2690051e-11,1.0001682e-10
9.0915500e-06,4.2230904e-01,4.2238007e-11,1.0001682e-10
9.1015500e-06,4.1778519e-01,4.1785546e-11,1.0001682e-10
9.1115500e-06,4.1325722e-01,4.1332673e-11,1.0001682e-10
9.1215500e-06,4.0872517e-01,4.0879392e-11,1.0001682e-10
9.1315500e-06,4.0418909e-01,4.0425707e-11,1.0001682e-10
9.1415500e-06,3.9964901e-01,3.9971624e-11,1.0001682e-10
9.1515500e-06,3.9510500e-01,3.9517145e-11,1.0001682e-10
9.1615500e-06,3.9055708e-01,3.9062277e-11,1.0001682e-10
9.1715500e-06,3.8600531e-01,3.8607023e-11,1.0001682e-10
9.1815500e-06,3.8144973e-01,3.8151389e-11,1.0001682e-10
9.1915500e-06,3.7689038e-01,3.7695377e-11,1.0001682e-10
9.2015500e-06,3.7232731e-01,3.7238994e-11,1.0001682e-10
9.2115500e-06,3.6776057e-01,3.6782243e-11,1.0001682e-10
9.2215500e-06,3.6319020e-01,3.6325129e-11,1.0001682e-10
9.2315500e-06,3.5861625e-01,3.5867657e-11,1.0001682e-10
9.2415500e-06,3.5403875e-01,3.5409830e-11,1.0001682e-10
9.2515500e-06,3.4945777e-01,3.4951655e-11,1.0001682e-10
9.2615500e-06,3.4487333e-01,3.4493134e-11,1.0001682e-10
9.2715500e-06,3.4028549e-01,3.4034272e-11,1.0001682e-10
9.2815500e-06,3.3569429e-01,3.3575075e-11,1.0001682e-10
9.2915500e-06,3.3109977e-01,3.3115547e-11,1.0001682e-10
9.3015500e-06,3.2650199e-01,3.2655691e-11,1.0001682e-10
9.3115500e-06,3.2190099e-01,3.2195514e-11,1.0001682e-10
9.3215500e-06,3.1729681e-01,3.1735018e-11,1.0001682e-10
9.3315500e-06,3.1268950e-01,3.1274209e-11,1.0001682e-10
9.3415500e-06,3.0807910e-01,3.0813092e-11,1.0001682e-10
9.3515500e-06,3.0346566e-01,3.0351671e-11,1.0001682e-10
9.3615500e-06,2.9884923e-01,2.9889950e-11,1.0001682e-10
9.3715500e-06,2.9422985e-01,2.9427934e-11,1.0001682e-10
9.3815500e-06,2.8960756e-01,2.8965627e-11,1.0001682e-10
9.3915500e-06,2.8498241e-01,2.8503035e-11,1.0001682e-10
9.4015500e-06,2.8035446e-01,2.8040161e-11,1.0001682e-10
9.4115500e-06,2.7572373e-01,2.7577011e-11,1.0001682e-10
9.4215500e-06,2.7109028e-01,2.7113588e-11,1.0001682e-10
9.4315500e-06,2.6645416e-01,2.6649898e-11,1.0001682e-10
9.4415500e-06,2.6181541e-01,2.6185945e-11,1.0001682e-10
9.4515500e-06,2.5717408e-01,2.5721733e-11,1.0001682e-10
9.4615500e-06,2.5253020e-01,2.5257268e-11,1.0001682e-10
9.4715500e-06,2.4788384e-01,2.4792553e-11,1.0001682e-10
9.4815500e-06,2.4323502e-01,2.4327594e-11,1.0001682e-10
9.4915500e-06,2.3858381e-01,2.3862394e-11,1.0001682e-10
9.5015500e-06,2.3393024e-01,2.3396959e-11,1.0001682e-10
9.5115500e-06,2.2927437e-01,2.2931293e-11,1.0001682e-10
9.5215500e-06,2.2461623e-01,2.2465401e-11,1.0001682e-10
9.5315500e-06,2.1995587e-01,2.1999287e-11,1.0001682e-10
9.5415500e-06,2.1529334e-01,2.1532955e-11,1.0001682e-10
9.5515500e-06,2.1062869e-01,2.1066412e-11,1.0001682e-10
9.5615500e-06,2.0596196e-01,2.0599660e-11,1.0001682e-10
9.5715500e-06,2.0129319e-01,2.0132705e-11,1.0001682e-10
9.5815500e-06,1.9662244e-01,1.9665552e-11,1.0001682e-10
9.5915500e-06,1.9194975e-01,1.9198204e-11,1.0001682e-10
9.6015500e-06,1.8727517e-01,1.8730667e-11,1.0001682e-10
9.6115500e-06,1.8259873e-01,1.8262945e-11,1.0001682e-10
9.6215500e-06,1.7792050e-01,1.7795042e-11,1.0001682e-10
9.6315500e-06,1.7324051e-01,1.7326964e-11,1.0001682e-10
9.6415500e-06,1.6855880e-01,1.6858716e-11,1.0001682e-10
9.6515500e-06,1.6387544e-01,1.6390300e-11,1.0001682e-10
9.6615500e-06,1.5919046e-01,1.5921723e-11,1.0001682e-10
9.6715500e-06,1.5450390e-01,1.5452989e-11,1.0001682e-10
9.6815500e-06,1.4981582e-01,1.4984102e-11,1.0001682e-10
9.6915500e-06,1.4512626e-01,1.4515068e-11,1.0001682e-10
9.7015500e-06,1.4043527e-01,1.4045890e-11,1.0001682e-10
9.7115500e-06,1.3574290e-01,1.3576573e-11,1.0001682e-10
9.7215500e-06,1.3104918e-01,1.3107123e-11,1.0001682e-10
9.7315500e-06,1.2635417e-01,1.2637543e-11,1.0001682e-10
9.7415500e-06,1.2165792e-01,1.2167838e-11,1.0001682e-10
9.7515500e-06,1.1696046e-01,1.1698013e-11,1.0001682e-10
9.7615500e-06,1.1226185e-01,1.1228073e-11,1.0001682e-10
9.7715500e-06,1.0756213e-01,1.0758022e-11,1.0001682e-10
9.7815500e-06,1.0286135e-01,1.0287865e-11,1.0001682e-10
9.7915500e-06,9.8159554e-02,9.8176065e-12,1.0001682e-10
9.8015500e-06,9.3456789e-02,9.3472509e-12,1.0001682e-10
9.8115500e-06,8.8753102e-02,8.8768031e-12,1.0001682e-10
9.8215500e-06,8.4048539e-02,8.4062676e-12,1.0001682e-10
9.8315500e-06,7.9343146e-02,7.9356492e-12,1.0001682e-10
9.8415500e-06,7.4636971e-02,7.4649525e-12,1.0001682e-10
9.8515500e-06,6.9930058e-02,6.9941821e-12,1.0001682e-10
9.8615500e-06,6.5222456e-02,6.5233426e-12,1.0001682e-10
9.8715500e-06,6.0514210e-02,6.0524388e-12,1.0001682e-10
9.8815500e-06,5.5805366e-02,5.5814753e-12,1.0001682e-10
9.8915500e-06,5.1095972e-02,5.1104566e-12,1.0001682e-10
9.9015500e-06,4.6386073e-02,4.6393875e-12,1.0001682e-10
9.9115500e-06,4.1675717e-02,4.1682727e-12,1.0001682e-10
9.9215500e-06,3.6964949e-02,3.6971167e-12,1.0001682e-10
9.9315500e-06,3.2253817e-02,3.2259242e-12,1.0001682e-10
9.9415500e-06,2.7542366e-02,2.7546998e-12,1.0001682e-10
9.9515500e-06,2.2830643e-02,2.2834483e-12,1.0001682e-10
9.9615500e-06,1.8118695e-02,1.8121743e-12,1.0001682e-10
9.9715500e-06,1.3406568e-02,1.3408823e-12,1.0001682e-10
9.9815500e-06,8.6943090e-03,8.6957714e-13,1.0001682e-10
9.9915500e-06,3.9819640e-03,3.9826338e-13,1.0001682e-10
1.0001550e-05,-7.3042026e-04,-7.3054312e-14,1.0001682e-10
1.0011550e-05,-5.4427973e-03,-5.4437128e-13,1.0001682e-10
1.0021550e-05,-1.0155121e-02,-1.0156829e-12,1.0001682e-10
1.0031550e-05,-1.4867344e-02,-1.4869845e-12,1.0001682e-10
1.0041550e-05,-1.9579420e-02,-1.9582713e-12,1.0001682e-10
1.0051550e-05,-2.4291303e-02,-2.4295389e-12,1.0001682e-10
1.0061550e-05,-2.9002947e-02,-2.9007825e-12,1.0001682e-10
1.0071550e-05,-3.3714304e-02,-3.3719975e-12,1.0001682e-10
1.0081550e-05,-3.8425328e-02,-3.8431792e-12,1.0001682e-10
1.0091550e-05,-4.3135973e-02,-4.3143229e-12,1.0001682e-10
1.0101550e-05,-4.7846193e-02,-4.7854241e-12,1.0001682e-10
1.0111550e-05,-5.2555940e-02,-5.2564780e-12,1.0001682e-10
1.0121550e-05,-5.7265169e-02,-5.7274801e-12,1.0001682e-10
1.0131550e-05,-6.1973832e-02,-6.1984256e-12,1.0001682e-10
1.0141550e-05,-6.6681884e-02,-6.6693100e-12,1.0001682e-10
1.0151550e-05,-7.1389277e-02,-7.1401285e-12,1.0001682e-10
1.0161550e-05,-7.6095966e-02,-7.6108766e-12,1.0001682e-10
1.0171550e-05,-8.0801904e-02,-8.0815495e-12,1.0001682e-10
1.0181550e-05,-8.5507044e-02,-8.5521427e-12,1.0001682e-10
1.0191550e-05,-9.0211341e-02,-9.0226515e-12,1.0001682e-10
1.0201550e-05,-9.4914747e-02,-9.4930712e-12,1.0001682e-10
1.0211550e-05,-9.9617216e-02,-9.9633972e-12,1.0001682e-10
1.0221550e-05,-1.0431870e-01,-1.0433625e-11,1.0001682e-10
1.0231550e-05,-1.0901916e-01,-1.0903750e-11,1.0001682e-10
1.0241550e-05,-1.1371854e-01,-1.1373767e-11,1.0001682e-10
1.0251550e-05,-1.1841680e-01,-1.1843672e-11,1.0001682e-10
1.0261550e-05,-1.2311389e-01,-1.2313460e-11,1.0001682e-10
1.0271550e-05,-1.2780976e-01,-1.2783126e-11,1.0001682e-10
1.0281550e-05,-1.3250438e-01,-1.3252666e-11,1.0001682e-10
1.0291550e-05,-1.3719768e-01,-1.3722076e-11,1.0001682e-10
1.0301550e-05,-1.4188963e-01,-1.4191350e-11,1.0001682e-10
1.0311550e-05,-1.4658018e-01,-1.4660484e-11,1.0001682e-10
1.0321550e-05,-1.5126929e-01,-1.5129473e-11,1.0001682e-10
1.0331550e-05,-1.5595690e-01,-1.5598313e-11,1.0001682e-10
1.0341550e-05,-1.6064297e-01,-1.6066999e-11,1.0001682e-10
